      Date         Time   Rge    Ht  Ambig
2005/01/02  3:33:25.992 183.9 106.3      1
2005/01/02  3:33:25.989 181.9 103.4      1
2005/01/02  3:34:12.981 108.0  84.7      1
2005/01/02  3:34:13.004 106.0  83.5      1
2005/01/02  3:35:18.298 225.9  95.7      1
2005/01/02  3:35:57.172 165.9  88.6      1
2005/01/02  3:36:33.735 132.0  93.9      1
2005/01/02  3:36:40.735 175.9  91.3      1
2005/01/02  3:36:40.743 173.9  89.8      1
2005/01/02  3:37:16.291 116.0  87.2      1
2005/01/02  3:37:16.291 114.0  85.6      1
2005/01/02  3:37:51.522 235.9  87.9      1
2005/01/02  3:37:51.519 233.9  89.2      1
2005/01/02  3:38:03.925 149.9  97.6      1
2005/01/02  3:38:23.810 197.9 101.2      1
2005/01/02  3:38:23.810 195.9 100.2      1
2005/01/02  3:38:23.836 199.9 103.6      1
2005/01/02  3:38:40.019 169.9 101.2      1
2005/01/02  3:40:20.765 128.0  94.1      1
2005/01/02  3:40:28.791  88.0  82.6      1
2005/01/02  3:41:06.466 183.9 101.6      1
2005/01/02  3:41:06.515 126.0 100.8      1
2005/01/02  3:41:06.515 124.0  99.1      1
2005/01/02  3:42:01.791 106.0  87.3      1
2005/01/02  3:42:19.589 130.0  88.0      1
2005/01/02  3:42:26.131 303.9  88.2      1
2005/01/02  3:42:48.922 100.0  80.7      1
2005/01/02  3:43:10.332 155.9  99.1      1
2005/01/02  3:43:36.948 112.0  95.6      1
2005/01/02  3:43:36.948 110.0  93.9      1
2005/01/02  3:43:36.944 114.0  97.6      1
2005/01/02  3:43:50.922 257.9  89.9      1
2005/01/02  3:44:15.048 175.9  92.1      1
2005/01/02  3:45:07.373 110.0  88.8      1
2005/01/02  3:46:03.078 195.9  84.8      1
2005/01/02  3:46:08.172 132.0  92.5      1
2005/01/02  3:46:07.097 130.0  89.8      1
2005/01/02  3:46:08.172 132.0  92.5      1
2005/01/02  3:46:41.011 155.9  95.5      1
2005/01/02  3:47:44.709 151.9  97.2      1
2005/01/02  3:47:44.709 149.9  96.2      1
2005/01/02  3:48:05.903 134.0  93.7      1
2005/01/02  3:48:13.019 167.9  92.0      1
2005/01/02  3:48:46.157 149.9  94.7      1
2005/01/02  3:48:55.474 161.9  86.3      1
2005/01/02  3:49:40.649 118.0  89.6      1
2005/01/02  3:49:49.780 161.9 110.3      1
2005/01/02  3:49:49.784  94.0  81.3      1
2005/01/02  3:50:10.530 181.9  94.5      1
2005/01/02  3:50:22.537 159.9  85.7      1
2005/01/02  3:51:26.451 175.9  78.3      1
2005/01/02  3:52:11.616 116.0  93.0      1
2005/01/02  3:52:32.463 114.0  84.5      1
2005/01/02  3:52:32.463 116.0  86.0      1
2005/01/02  3:52:35.806 161.9  97.9      1
2005/01/02  3:52:35.795 159.9  96.7      1
2005/01/02  3:53:57.743 185.9  83.9      1
2005/01/02  3:54:08.892 187.9 102.5      1
2005/01/02  3:54:08.892 185.9 101.6      1
2005/01/02  3:54:36.168 106.0  87.3      1
2005/01/02  3:54:39.668 112.0  91.0      1
2005/01/02  3:54:39.672 110.0  89.3      1
2005/01/02  3:55:02.918 233.9  85.5      1
2005/01/02  3:55:30.690 165.9  96.5      1
2005/01/02  3:55:52.474 273.9  92.7      1
2005/01/02  3:56:00.881 225.9  88.3      1
2005/01/02  3:56:22.272 120.0  99.3      1
2005/01/02  3:56:22.272 118.0  97.7      1
2005/01/02  3:56:28.560 225.9  97.7      1
2005/01/02  3:56:54.138 155.9  94.8      1
2005/01/02  3:56:54.138 153.9  94.0      1
2005/01/02  3:57:11.142 177.9  81.3      1
2005/01/02  3:57:13.687 114.0  92.5      1
2005/01/02  3:57:24.552 124.0  92.7      1
2005/01/02  3:57:30.347 191.9  91.6      1
2005/01/02  3:57:30.347 193.9  92.0      1
2005/01/02  3:58:16.463 159.9 101.1      1
2005/01/02  3:58:17.410 177.9  96.3      1
2005/01/02  3:58:17.410 175.9  95.1      1
2005/01/02  3:58:17.410 173.9  94.0      1
2005/01/02  3:58:39.560 173.9 100.4      1
2005/01/02  3:58:39.563 171.9  97.5      1
2005/01/02  3:59:02.440 114.0  87.3      1
2005/01/02  3:59:28.481 124.0  96.2      1
2005/01/02  3:59:48.123 229.9  84.2      1
2005/01/02  4:00:32.507 291.9  90.2      1
2005/01/02  4:00:32.507 289.9  89.9      1
2005/01/02  4:00:35.989 191.9  85.2      1
2005/01/02  4:00:43.287 257.9  96.7      1
2005/01/02  4:00:44.944 122.0  95.5      1
2005/01/02  4:00:49.757 269.9  94.0      1
2005/01/02  4:02:17.634 122.0  81.3      1
2005/01/02  4:02:17.660 124.0  82.5      1
2005/01/02  4:02:30.455 124.0  93.5      1
2005/01/02  4:02:32.746 171.9  80.0      1
2005/01/02  4:03:06.522 261.9  92.4      1
2005/01/02  4:03:50.530 161.9  94.8      1
2005/01/02  4:04:06.455 153.9  88.0      1
2005/01/02  4:04:06.455 151.9  86.7      1
2005/01/02  4:04:13.709 112.0  88.1      1
2005/01/02  4:04:32.358 149.9  89.0      1
2005/01/02  4:04:53.679 233.9  97.4      1
2005/01/02  4:04:53.679 231.9  94.7      1
2005/01/02  4:04:54.705 149.9  96.0      1
2005/01/02  4:05:15.455 155.9  98.1      1
2005/01/02  4:05:15.455 153.9  97.3      1
2005/01/02  4:05:23.881 151.9 106.4      1
2005/01/02  4:05:36.634 249.9  93.3      1
2005/01/02  4:05:36.623 247.9  89.6      1
2005/01/02  4:05:37.295 159.9  92.6      1
2005/01/02  4:05:37.295 161.9  93.6      1
2005/01/02  4:05:58.798 157.9  86.8      1
2005/01/02  4:06:02.582 195.9  88.3      1
2005/01/02  4:06:36.313 108.0  83.3      1
2005/01/02  4:06:36.313 110.0  84.7      1
2005/01/02  4:06:44.131 159.9 100.2      1
2005/01/02  4:06:58.896 122.0  99.7      1
2005/01/02  4:06:58.914 120.0  98.0      1
2005/01/02  4:07:08.571 241.9  95.2      1
2005/01/02  4:07:18.433 157.9  99.5      1
2005/01/02  4:07:43.784 189.9  91.8      1
2005/01/02  4:07:43.784 187.9  91.7      1
2005/01/02  4:07:54.832 153.9  91.5      1
2005/01/02  4:07:54.839 155.9  94.2      1
2005/01/02  4:08:25.593 181.9  91.9      1
2005/01/02  4:10:08.918 122.0  94.9      1
2005/01/02  4:10:08.899 120.0  93.4      1
2005/01/02  4:10:27.060 108.0 107.3      1
2005/01/02  4:10:27.075 106.0 105.4      1
2005/01/02  4:10:27.138 104.0 103.5      1
2005/01/02  4:12:36.966 219.9  90.4      1
2005/01/02  4:12:36.970 221.9  90.7      1
2005/01/02  4:12:45.019 167.9  94.3      1
2005/01/02  4:12:49.056 265.9  88.5      1
2005/01/02  4:13:09.675 124.0  92.8      1
2005/01/02  4:13:09.675 126.0  94.4      1
2005/01/02  4:13:34.709 159.9  91.2      1
2005/01/02  4:13:42.869 219.9  90.6      1
2005/01/02  4:13:46.548 155.9  89.2      1
2005/01/02  4:13:46.548 157.9  91.9      1
2005/01/02  4:14:27.433 175.9  95.9      1
2005/01/02  4:14:56.291 259.9  91.0      1
2005/01/02  4:15:21.019 159.9  95.9      1
2005/01/02  4:15:34.298 249.9  96.1      1
2005/01/02  4:16:03.313 151.9  90.3      1
2005/01/02  4:16:03.313 153.9  91.6      1
2005/01/02  4:16:34.045 251.9  86.7      1
2005/01/02  4:16:34.030 253.9  87.8      1
2005/01/02  4:16:42.985 112.0  86.6      1
2005/01/02  4:16:42.978 114.0  88.2      1
2005/01/02  4:16:47.041 191.9 102.4      1
2005/01/02  4:16:47.041 193.9 103.4      1
2005/01/02  4:16:52.116 151.9  96.9      1
2005/01/02  4:17:09.414 110.0  81.4      1
2005/01/02  4:19:17.698 269.9  88.4      1
2005/01/02  4:20:06.123 163.9 100.3      1
2005/01/02  4:20:06.123 161.9  98.9      1
2005/01/02  4:20:09.649 221.9  97.2      1
2005/01/02  4:20:56.746 122.0  83.5      1
2005/01/02  4:21:14.653 271.9  94.3      1
2005/01/02  4:21:23.679 183.9 100.0      1
2005/01/02  4:21:43.295 163.9  98.4      1
2005/01/02  4:21:43.291 161.9  97.1      1
2005/01/02  4:21:44.959 199.9 106.2      1
2005/01/02  4:21:45.127 179.9  84.6      1
2005/01/02  4:21:49.761 251.9  89.6      1
2005/01/02  4:21:50.825 153.9  97.4      1
2005/01/02  4:21:50.825 151.9  95.4      1
2005/01/02  4:22:26.187 247.9  85.7      1
2005/01/02  4:22:28.825 134.0  90.5      1
2005/01/02  4:22:28.836 132.0  89.1      1
2005/01/02  4:22:29.511 151.9  93.3      1
2005/01/02  4:22:29.515 149.9  92.6      1
2005/01/02  4:22:34.463 153.9  87.7      1
2005/01/02  4:22:39.951 183.9  93.5      1
2005/01/02  4:23:23.608 134.0  95.4      1
2005/01/02  4:23:36.216 153.9 103.2      1
2005/01/02  4:24:19.422 229.9  92.1      1
2005/01/02  4:25:06.414 233.9  96.5      1
2005/01/02  4:25:06.403 231.9  95.7      1
2005/01/02  4:25:32.944 163.9  77.0      1
2005/01/02  4:26:25.209 157.9  86.1      1
2005/01/02  4:26:43.205 191.9  92.2      1
2005/01/02  4:27:54.048 106.0 104.4      1
2005/01/02  4:27:54.131 104.0 102.7      1
2005/01/02  4:28:32.713 175.9  95.7      1
2005/01/02  4:28:42.627 118.0  96.3      1
2005/01/02  4:28:42.627 120.0  97.8      1
2005/01/02  4:29:08.522 116.0  86.4      1
2005/01/02  4:30:22.123 229.9  96.8      1
2005/01/02  4:30:25.466 126.0  95.0      1
2005/01/02  4:30:25.466 193.9  81.1      1
2005/01/02  4:30:48.825 165.9  93.9      1
2005/01/02  4:30:59.213  92.0  91.7      1
2005/01/02  4:31:07.321 157.9  88.4      1
2005/01/02  4:31:10.571 189.9  85.2      1
2005/01/02  4:31:20.914 163.9  82.6      1
2005/01/02  4:31:20.914 161.9  81.7      1
2005/01/02  4:31:20.914 159.9  79.6      1
2005/01/02  4:31:32.131 151.9  96.3      1
2005/01/02  4:31:53.056 189.9 100.7      1
2005/01/02  4:32:01.698 189.9  91.3      1
2005/01/02  4:32:17.205 257.9  90.7      1
2005/01/02  4:32:35.537 233.9  94.1      1
2005/01/02  4:32:35.545 231.9  92.6      1
2005/01/02  4:32:38.138 203.9  86.1      1
2005/01/02  4:32:38.138 203.9  86.1      1
2005/01/02  4:33:01.164 134.0  88.0      1
2005/01/02  4:33:02.798 175.9  92.7      1
2005/01/02  4:33:02.806 173.9  91.8      1
2005/01/02  4:33:36.030 241.9  95.4      1
2005/01/02  4:33:36.026 239.9  94.9      1
2005/01/02  4:33:54.302 120.0  95.2      1
2005/01/02  4:33:58.750 159.9  96.2      1
2005/01/02  4:34:14.817 185.9  98.0      1
2005/01/02  4:34:48.672 179.9  85.0      1
2005/01/02  4:35:11.168 155.9 101.4      1
2005/01/02  4:35:32.030 153.9  93.5      1
2005/01/02  4:35:45.634 161.9  77.8      1
2005/01/02  4:35:47.474 151.9  99.5      1
2005/01/02  4:35:55.832 189.9  89.9      1
2005/01/02  4:35:55.832 187.9  89.9      1
2005/01/02  4:36:12.037 293.9  93.0      1
2005/01/02  4:36:41.884 165.9  93.4      1
2005/01/02  4:36:42.545 197.9  95.5      1
2005/01/02  4:38:42.862 183.9  96.5      1
2005/01/02  4:39:33.597 201.9  95.8      1
2005/01/02  4:39:39.918 163.9  88.3      1
2005/01/02  4:39:39.922 165.9  92.6      1
2005/01/02  4:39:42.478 221.9  90.4      1
2005/01/02  4:39:49.481 116.0 102.5      1
2005/01/02  4:40:05.746 132.0 106.1      1
2005/01/02  4:40:05.746 130.0 104.5      1
2005/01/02  4:41:16.075 251.9  90.2      1
2005/01/02  4:41:16.601 237.9  84.9      1
2005/01/02  4:41:23.616 175.9  94.2      1
2005/01/02  4:41:34.354 245.9  95.9      1
2005/01/02  4:42:10.116 239.9  90.1      1
2005/01/02  4:42:16.351 128.0  85.8      1
2005/01/02  4:42:25.366 155.9  93.1      1
2005/01/02  4:42:25.343 153.9  91.7      1
2005/01/02  4:43:33.597 179.9  95.9      1
2005/01/02  4:43:33.601 177.9  95.4      1
2005/01/02  4:43:42.832 231.9  89.7      1
2005/01/02  4:44:48.463 120.0 101.6      1
2005/01/02  4:44:48.463 118.0  99.8      1
2005/01/02  4:44:50.507 161.9  89.7      1
2005/01/02  4:44:50.511 163.9  89.9      1
2005/01/02  4:46:20.966 191.9  95.5      1
2005/01/02  4:47:03.470 134.0  92.6      1
2005/01/02  4:47:35.131 175.9  87.5      1
2005/01/02  4:47:35.127 177.9  87.8      1
2005/01/02  4:47:43.918  94.0  83.7      1
2005/01/02  4:47:43.918  92.0  81.9      1
2005/01/02  4:48:00.175 130.0  85.7      1
2005/01/02  4:48:31.418 134.0  94.8      1
2005/01/02  4:48:31.418 132.0  93.5      1
2005/01/02  4:49:05.657 169.9  89.6      1
2005/01/02  4:49:05.657 167.9  88.1      1
2005/01/02  4:49:07.287 237.9  95.2      1
2005/01/02  4:49:46.056 134.0  91.2      1
2005/01/02  4:49:46.049 132.0  89.5      1
2005/01/02  4:49:58.563 239.9  94.3      1
2005/01/02  4:50:00.004 221.9  88.2      1
2005/01/02  4:50:35.922 122.0  83.7      1
2005/01/02  4:50:35.922 124.0  85.1      1
2005/01/02  4:51:43.451 235.9  98.5      1
2005/01/02  4:51:50.791 130.0  89.1      1
2005/01/02  4:51:57.026 120.0  99.7      1
2005/01/02  4:52:08.022 173.9  79.5      1
2005/01/02  4:52:47.556 203.9 105.4      1
2005/01/02  4:52:47.556 201.9 103.8      1
2005/01/02  4:52:51.575 151.9  88.6      1
2005/01/02  4:52:54.004 169.9  87.4      1
2005/01/02  4:52:58.746 169.9  98.1      1
2005/01/02  4:53:21.164 124.0  98.9      1
2005/01/02  4:54:14.425 161.9  79.2      1
2005/01/02  4:54:29.366 118.0  84.0      1
2005/01/02  4:54:32.772 157.9  99.3      1
2005/01/02  4:54:32.795 159.9 100.4      1
2005/01/02  4:54:32.787 155.9  98.3      1
2005/01/02  4:54:39.481  94.0  81.1      1
2005/01/02  4:55:19.784 181.9 103.1      1
2005/01/02  4:56:21.993 155.9  84.9      1
2005/01/02  4:56:23.940 191.9  81.0      1
2005/01/02  4:56:58.082 177.9  87.6      1
2005/01/02  4:58:00.116 128.0  95.3      1
2005/01/02  4:58:18.112 126.0  94.3      1
2005/01/02  4:58:53.168 159.9  96.3      1
2005/01/02  4:58:53.168 161.9  98.2      1
2005/01/02  4:59:10.422  86.0  79.4      1
2005/01/02  4:59:44.672 161.9  94.1      1
2005/01/02  4:59:44.668 159.9  92.8      1
2005/01/02  5:00:13.526 163.9  98.2      1
2005/01/02  5:00:13.519 161.9  97.2      1
2005/01/02  5:01:01.668 149.9  96.3      1
2005/01/02  5:02:33.239 134.0  96.4      1
2005/01/02  5:02:33.239 132.0  95.1      1
2005/01/02  5:02:33.683 247.9  87.7      1
2005/01/02  5:02:35.806 132.0  88.1      1
2005/01/02  5:02:35.806 130.0  86.7      1
2005/01/02  5:02:41.922 189.9  97.5      1
2005/01/02  5:02:42.381 106.0  90.8      1
2005/01/02  5:02:42.381 104.0  89.0      1
2005/01/02  5:03:22.694 261.9  89.0      1
2005/01/02  5:03:46.015 265.9  95.4      1
2005/01/02  5:04:27.175 241.9  97.7      1
2005/01/02  5:04:58.455 169.9 100.7      1
2005/01/02  5:05:25.086 104.0 100.6      1
2005/01/02  5:05:25.086 102.0  98.7      1
2005/01/02  5:05:30.030 126.0  92.9      1
2005/01/02  5:05:32.709 179.9  98.5      1
2005/01/02  5:05:33.231 155.9  93.7      1
2005/01/02  5:05:54.157 227.9  91.4      1
2005/01/02  5:06:21.142 169.9 107.3      1
2005/01/02  5:06:40.347 179.9  83.6      1
2005/01/02  5:06:40.336 177.9  86.0      1
2005/01/02  5:06:47.698 181.9  95.6      1
2005/01/02  5:06:47.698 179.9  94.5      1
2005/01/02  5:07:02.791 153.9  97.4      1
2005/01/02  5:07:02.791 151.9  94.9      1
2005/01/02  5:07:14.261 175.9  93.9      1
2005/01/02  5:07:14.261 173.9  93.6      1
2005/01/02  5:07:19.388 187.9  98.9      1
2005/01/02  5:07:27.459 201.9 105.4      1
2005/01/02  5:07:45.593 157.9  97.3      1
2005/01/02  5:07:49.228 179.9  87.1      1
2005/01/02  5:07:57.806 173.9  92.6      1
2005/01/02  5:07:57.813 175.9  94.5      1
2005/01/02  5:08:02.112 153.9  88.1      1
2005/01/02  5:08:06.381 122.0  84.8      1
2005/01/02  5:08:26.157 134.0  97.8      1
2005/01/02  5:08:29.384 231.9  86.7      1
2005/01/02  5:08:29.388 233.9  87.0      1
2005/01/02  5:08:51.056 122.0  89.3      1
2005/01/02  5:08:51.060 120.0  87.6      1
2005/01/02  5:09:05.410 233.9  98.3      1
2005/01/02  5:10:03.366 120.0  95.5      1
2005/01/02  5:10:16.985 128.0  95.4      1
2005/01/02  5:10:19.810 155.9 101.5      1
2005/01/02  5:10:51.750 321.9  90.0      1
2005/01/02  5:11:33.295 239.9  90.5      1
2005/01/02  5:11:45.459 199.9  99.7      1
2005/01/02  5:11:48.970 185.9 107.1      1
2005/01/02  5:11:48.966 183.9 104.6      1
2005/01/02  5:11:48.966 181.9 104.5      1
2005/01/02  5:11:50.325 122.0  82.2      1
2005/01/02  5:11:54.806 118.0  84.7      1
2005/01/02  5:12:03.612 159.9  90.2      1
2005/01/02  5:12:03.612 157.9  88.8      1
2005/01/02  5:12:31.593 225.9  94.0      1
2005/01/02  5:12:36.075 221.9  96.0      1
2005/01/02  5:12:51.828 191.9  84.3      1
2005/01/02  5:13:12.851 293.9  89.8      1
2005/01/02  5:13:39.713 157.9  94.9      1
2005/01/02  5:13:52.060 151.9  79.7      1
2005/01/02  5:13:52.060 149.9  78.8      1
2005/01/02  5:14:00.627 249.9  96.1      1
2005/01/02  5:14:12.116 112.0  85.4      1
2005/01/02  5:14:21.660 199.9  86.7      1
2005/01/02  5:14:51.649 112.0 103.0      1
2005/01/02  5:15:07.157 173.9  84.5      1
2005/01/02  5:15:07.157 171.9  83.5      1
2005/01/02  5:15:13.078 227.9  98.5      1
2005/01/02  5:15:49.422 181.9  90.5      1
2005/01/02  5:15:49.418 179.9  89.3      1
2005/01/02  5:15:50.478 219.9  90.2      1
2005/01/02  5:16:11.981 169.9  90.1      1
2005/01/02  5:16:38.597 153.9  98.1      1
2005/01/02  5:16:38.589 151.9  96.4      1
2005/01/02  5:17:25.507 247.9  89.9      1
2005/01/02  5:18:02.907 173.9  92.8      1
2005/01/02  5:18:10.198 122.0  83.5      1
2005/01/02  5:18:21.970 197.9  94.0      1
2005/01/02  5:18:21.985 195.9  92.6      1
2005/01/02  5:18:33.146 153.9  90.1      1
2005/01/02  5:18:33.567 155.9  83.6      1
2005/01/02  5:19:16.567 247.9  90.2      1
2005/01/02  5:19:16.668 159.9  90.7      1
2005/01/02  5:20:00.799 193.9  87.3      1
2005/01/02  5:20:00.799 191.9  88.6      1
2005/01/02  5:20:44.332 134.0  91.7      1
2005/01/02  5:20:55.937 165.9  86.1      1
2005/01/02  5:21:08.907 134.0  87.3      1
2005/01/02  5:21:25.131 122.0  91.2      1
2005/01/02  5:21:52.000 257.9  91.8      1
2005/01/02  5:21:52.000 255.9  89.8      1
2005/01/02  5:22:06.347 177.9  95.5      1
2005/01/02  5:22:11.168 128.0  97.6      1
2005/01/02  5:22:11.168 126.0  96.2      1
2005/01/02  5:22:14.787 122.0  86.6      1
2005/01/02  5:23:23.377 130.0  96.6      1
2005/01/02  5:23:23.381 128.0  95.1      1
2005/01/02  5:23:23.388 132.0  98.1      1
2005/01/02  5:23:43.549 124.0  92.6      1
2005/01/02  5:23:52.843 128.0  81.4      1
2005/01/02  5:23:52.843 130.0  83.0      1
2005/01/02  5:24:02.966 134.0  90.0      1
2005/01/02  5:24:06.459 159.9  97.6      1
2005/01/02  5:24:19.731 167.9 102.9      1
2005/01/02  5:24:26.653 181.9  99.4      1
2005/01/02  5:24:26.657 179.9  97.6      1
2005/01/02  5:24:35.332 229.9  91.3      1
2005/01/02  5:24:36.604 197.9  91.5      1
2005/01/02  5:24:36.548 195.9  90.7      1
2005/01/02  5:24:57.045 259.9  89.5      1
2005/01/02  5:25:26.414 183.9  89.7      1
2005/01/02  5:25:27.037 106.0  83.8      1
2005/01/02  5:25:49.638 201.9 102.7      1
2005/01/02  5:25:56.754 189.9  82.7      1
2005/01/02  5:26:39.948 173.9  98.8      1
2005/01/02  5:28:50.847 116.0  86.8      1
2005/01/02  5:28:59.873 201.9  93.6      1
2005/01/02  5:29:40.265 171.9 102.0      1
2005/01/02  5:29:40.265 173.9 103.3      1
2005/01/02  5:29:40.261 169.9 101.1      1
2005/01/02  5:30:08.896 163.9  94.8      1
2005/01/02  5:31:18.951 161.9  96.8      1
2005/01/02  5:31:18.944 159.9  94.6      1
2005/01/02  5:31:28.604 195.9 107.1      1
2005/01/02  5:31:28.604 197.9 107.8      1
2005/01/02  5:31:41.970 167.9  96.3      1
2005/01/02  5:31:41.978 165.9  95.3      1
2005/01/02  5:32:04.347 167.9  88.3      1
2005/01/02  5:32:21.813 134.0  88.0      1
2005/01/02  5:32:34.048 151.9 104.3      1
2005/01/02  5:32:34.052 149.9 102.8      1
2005/01/02  5:32:38.075 235.9  89.7      1
2005/01/02  5:33:14.646 128.0  90.1      1
2005/01/02  5:33:34.963 231.9  96.4      1
2005/01/02  5:33:36.485 265.9  92.8      1
2005/01/02  5:33:57.056 161.9  96.1      1
2005/01/02  5:34:25.582 151.9  88.0      1
2005/01/02  5:34:25.582 153.9  89.1      1
2005/01/02  5:35:05.978 124.0  93.9      1
2005/01/02  5:35:18.142 169.9 106.7      1
2005/01/02  5:35:20.765 163.9  90.5      1
2005/01/02  5:35:20.757 161.9  90.3      1
2005/01/02  5:35:35.011 185.9  92.6      1
2005/01/02  5:36:12.746 118.0  86.9      1
2005/01/02  5:36:23.265  94.0  87.6      1
2005/01/02  5:36:31.851 177.9  98.9      1
2005/01/02  5:36:31.851 179.9  99.3      1
2005/01/02  5:36:55.381 149.9  95.0      1
2005/01/02  5:36:57.407 126.0  94.2      1
2005/01/02  5:37:10.007 195.9 101.2      1
2005/01/02  5:37:31.944 165.9  89.9      1
2005/01/02  5:37:39.690 221.9  91.5      1
2005/01/02  5:37:40.646 120.0  83.6      1
2005/01/02  5:38:10.631 153.9  97.6      1
2005/01/02  5:38:10.634 151.9  96.5      1
2005/01/02  5:38:10.657 155.9  99.3      1
2005/01/02  5:38:28.854 155.9  96.2      1
2005/01/02  5:38:28.854 153.9  93.1      1
2005/01/02  5:39:25.201 193.9  91.6      1
2005/01/02  5:39:41.444 134.0  96.3      1
2005/01/02  5:39:45.045 221.9  89.1      1
2005/01/02  5:39:46.369 181.9  97.0      1
2005/01/02  5:39:46.791 179.9  98.8      1
2005/01/02  5:39:46.791 177.9  96.0      1
2005/01/02  5:40:07.970 239.9  86.6      1
2005/01/02  5:40:07.963 237.9  86.1      1
2005/01/02  5:40:31.728 177.9  98.9      1
2005/01/02  5:40:45.354 223.9  87.5      1
2005/01/02  5:41:26.720 179.9  82.3      1
2005/01/02  5:41:26.701 181.9  83.4      1
2005/01/02  5:41:44.369 159.9  98.8      1
2005/01/02  5:42:06.220 122.0  92.2      1
2005/01/02  5:42:07.560 130.0  92.5      1
2005/01/02  5:42:07.560 128.0  91.2      1
2005/01/02  5:42:52.500 134.0  87.8      1
2005/01/02  5:43:30.478 225.9  86.3      1
2005/01/02  5:43:39.892 130.0  89.7      1
2005/01/02  5:43:39.892 132.0  91.4      1
2005/01/02  5:43:43.847  90.0  79.0      1
2005/01/02  5:44:07.634 171.9  92.7      1
2005/01/02  5:44:07.646 173.9  89.1      1
2005/01/02  5:44:51.243 120.0  86.9      1
2005/01/02  5:45:12.556 114.0  88.8      1
2005/01/02  5:45:19.112 155.9  83.9      1
2005/01/02  5:45:19.007 151.9  86.6      1
2005/01/02  5:45:20.112 185.9  96.6      1
2005/01/02  5:45:20.112 187.9  97.2      1
2005/01/02  5:45:49.358 175.9 106.9      1
2005/01/02  5:45:49.362 177.9 105.5      1
2005/01/02  5:45:55.149 134.0  98.5      1
2005/01/02  5:45:55.149 132.0  96.6      1
2005/01/02  5:46:20.694 126.0  92.2      1
