            Date          Time    Rge     Ht  Ambig
516   2005/01/02   2:52:53.743  173.9   93.1      1
517   2005/01/02   2:53:35.347  134.0   90.8      1
518   2005/01/02   2:53:40.048  173.9  103.1      1
519   2005/01/02   2:53:40.011  171.9  101.8      1
520   2005/01/02   2:53:50.810  203.9   78.0      2
521   2005/01/02   2:53:50.810  273.9  106.0      2
522   2005/01/02   2:53:59.310  159.9   91.1      1
523   2005/01/02   2:53:59.325  161.9   91.8      1
524   2005/01/02   2:54:08.265  149.9   91.4      1
525   2005/01/02   2:54:08.321  201.9   92.4      1
526   2005/01/02   2:54:08.325  199.9   91.3      1
527   2005/01/02   2:54:13.205  116.0   87.4      1
528   2005/01/02   2:54:13.201  118.0   88.9      1
529   2005/01/02   2:54:49.899  185.9   96.8      1
530   2005/01/02   2:54:56.168  191.9   88.0      1
531   2005/01/02   2:55:11.153  108.0   87.2      1
532   2005/01/02   2:55:18.063  231.9  100.7      1
533   2005/01/02   2:55:24.877  219.9   97.0      1
534   2005/01/02   2:56:22.485  132.0   96.4      1
535   2005/01/02   2:56:22.485  130.0   94.6      1
536   2005/01/02   2:56:35.093  104.0   95.4      1
537   2005/01/02   2:56:53.489  203.9   75.7      2
538   2005/01/02   2:56:53.489  273.9  103.0      2
539   2005/01/02   2:57:07.183  165.9   90.8      1
540   2005/01/02   2:57:30.761  134.0   91.2      1
541   2005/01/02   2:57:43.060  187.9   88.5      1
542   2005/01/02   2:57:43.063  189.9   89.1      1
543   2005/01/02   2:57:46.974  112.0   92.8      1
544   2005/01/02   2:57:53.660  193.9   92.9      1
545   2005/01/02   2:59:03.959  331.9   85.5      2
546   2005/01/02   2:59:03.959  401.8  105.5      2
547   2005/01/02   2:59:12.918  124.0   95.7      1
548   2005/01/02   2:59:15.698  197.9  101.7      1
549   2005/01/02   2:59:15.705  195.9  100.5      1
550   2005/01/02   2:59:59.955  301.9   87.9      1
551   2005/01/02   2:59:59.955  303.9   85.7      2
552   2005/01/02   2:59:59.955  373.8  107.3      2
553   2005/01/02   3:00:00.097  108.0   85.3      1
554   2005/01/02   3:00:00.097  106.0   83.4      1
555   2005/01/02   3:00:56.474  120.0   85.3      1
556   2005/01/02   3:01:12.922  132.0   91.7      1
557   2005/01/02   3:01:12.925  130.0   90.5      1
558   2005/01/02   3:01:41.616  241.9   79.0      2
559   2005/01/02   3:01:41.616  311.9  103.4      2
560   2005/01/02   3:01:53.146  193.9   91.5      1
561   2005/01/02   3:02:12.642  132.0   89.8      1
562   2005/01/02   3:03:17.713  187.9   85.1      1
563   2005/01/02   3:03:29.052  165.9   97.1      1
564   2005/01/02   3:03:29.048  163.9   96.4      1
565   2005/01/02   3:03:43.090  189.9   73.6      4
566   2005/01/02   3:03:43.090  259.9  101.9      4
567   2005/01/02   3:03:43.090  120.0  103.3      4
568   2005/01/02   3:03:43.090  189.9   80.5      4
569   2005/01/02   3:03:50.907  225.9   75.6      2
570   2005/01/02   3:03:50.907  295.9  100.4      2
571   2005/01/02   3:04:12.869  122.0   85.6      1
572   2005/01/02   3:04:12.731  124.0   86.9      1
573   2005/01/02   3:04:16.970  253.9   93.3      1
574   2005/01/02   3:04:32.649  181.9   88.7      1
575   2005/01/02   3:04:46.425  116.0   93.1      1
576   2005/01/02   3:04:46.425  114.0   91.4      1
577   2005/01/02   3:04:59.627  118.0   97.4      1
578   2005/01/02   3:04:59.586  114.0   94.3      1
579   2005/01/02   3:05:13.825  583.7   76.6      6
580   2005/01/02   3:05:13.825  653.7   89.2      6
581   2005/01/02   3:05:13.825  723.6  102.6      6
582   2005/01/02   3:05:13.825   94.0   78.0      6
583   2005/01/02   3:05:13.825  303.9   87.6      6
584   2005/01/02   3:05:13.825  373.8  109.7      6
585   2005/01/02   3:05:19.358  169.9   98.3      1
586   2005/01/02   3:05:31.451  110.0   92.4      1
587   2005/01/02   3:06:00.358  120.0   89.8      1
588   2005/01/02   3:06:00.354  118.0   88.3      1
589   2005/01/02   3:06:00.332  122.0   91.7      1
590   2005/01/02   3:06:14.769  199.9   97.9      1
591   2005/01/02   3:06:14.761  201.9   98.7      1
592   2005/01/02   3:06:28.451  167.9   90.4      1
593   2005/01/02   3:06:28.451  165.9   89.8      1
594   2005/01/02   3:06:48.683  375.8   72.2      3
595   2005/01/02   3:06:48.683  445.8   87.9      3
596   2005/01/02   3:06:48.683  515.7  104.4      3
597   2005/01/02   3:06:58.373  157.9   92.1      1
598   2005/01/02   3:07:30.567  151.9   89.5      1
599   2005/01/02   3:08:01.317  201.9  101.3      1
600   2005/01/02   3:09:11.142  227.9   81.2      2
601   2005/01/02   3:09:11.142  297.9  107.6      2
602   2005/01/02   3:10:21.291  104.0   96.6      1
603   2005/01/02   3:10:27.041  203.9   99.9      1
604   2005/01/02   3:11:06.224  118.0   94.1      1
605   2005/01/02   3:11:07.948  159.9  101.9      1
606   2005/01/02   3:11:07.948  157.9  101.8      1
607   2005/01/02   3:11:16.832  201.9   92.8      1
608   2005/01/02   3:11:53.034  243.9   93.7      1
609   2005/01/02   3:12:35.131  261.9   93.8      1
610   2005/01/02   3:12:35.119  259.9   92.9      1
611   2005/01/02   3:12:40.560  100.0   91.7      1
612   2005/01/02   3:12:40.560   98.0   89.9      1
613   2005/01/02   3:12:57.339  118.0  106.3      1
614   2005/01/02   3:12:57.339  120.0  108.0      1
615   2005/01/02   3:13:50.854  179.9   98.8      1
616   2005/01/02   3:13:50.854  177.9   98.0      1
617   2005/01/02   3:13:55.910  169.9   94.0      1
618   2005/01/02   3:13:55.910  167.9   93.8      1
619   2005/01/02   3:14:45.511  151.9   88.2      1
620   2005/01/02   3:15:20.989  128.0   84.5      1
621   2005/01/02   3:15:47.575  299.9   88.9      1
622   2005/01/02   3:15:51.537  114.0   97.3      1
623   2005/01/02   3:15:51.541  112.0   95.6      1
624   2005/01/02   3:15:51.537  116.0   98.8      1
625   2005/01/02   3:16:05.705  151.9   87.9      1
626   2005/01/02   3:16:06.056  183.9   87.3      1
627   2005/01/02   3:16:07.884  132.0   94.0      1
628   2005/01/02   3:16:07.884  130.0   92.4      1
629   2005/01/02   3:16:21.216  104.0   90.0      1
630   2005/01/02   3:16:42.951  199.9   89.0      1
631   2005/01/02   3:17:25.910  255.9   93.6      1
632   2005/01/02   3:18:01.802  203.9   99.2      1
633   2005/01/02   3:18:10.381  165.9   91.9      1
634   2005/01/02   3:18:37.261  171.9  101.4      1
635   2005/01/02   3:18:37.235  169.9   98.4      1
636   2005/01/02   3:19:25.679  327.9   80.0      4
637   2005/01/02   3:19:25.679  397.8   99.1      4
638   2005/01/02   3:19:25.679  257.9   73.6      4
639   2005/01/02   3:19:25.679  327.9   95.2      4
640   2005/01/02   3:19:52.187  227.9   95.0      1
641   2005/01/02   3:20:25.802  153.9   77.9      1
642   2005/01/02   3:20:25.799  155.9   77.6      1
643   2005/01/02   3:20:31.552  297.9   92.0      1
644   2005/01/02   3:20:34.455  132.0   86.4      1
645   2005/01/02   3:20:34.455  130.0   85.2      1
646   2005/01/02   3:20:34.451  134.0   89.2      1
647   2005/01/02   3:21:35.157  104.0   96.8      1
648   2005/01/02   3:21:35.157  102.0   94.9      1
649   2005/01/02   3:21:53.246  183.9  102.4      1
650   2005/01/02   3:21:53.246  185.9  103.4      1
651   2005/01/02   3:22:11.049  253.9   72.6      3
652   2005/01/02   3:22:11.049  323.9   94.2      3
653   2005/01/02   3:22:11.049  183.9   83.4      3
654   2005/01/02   3:22:26.231  159.9   89.2      1
655   2005/01/02   3:22:26.235  157.9   86.9      1
656   2005/01/02   3:22:28.791  120.0   84.0      1
657   2005/01/02   3:22:30.854   94.0   91.3      1
658   2005/01/02   3:23:17.996  193.9   72.9      3
659   2005/01/02   3:23:17.996  263.9  100.4      3
660   2005/01/02   3:23:17.996  124.0   88.2      3
661   2005/01/02   3:23:37.231  201.9   70.3      3
662   2005/01/02   3:23:37.231  271.9   96.0      3
663   2005/01/02   3:23:37.231  132.0   95.3      3
664   2005/01/02   3:23:37.231  199.9   70.4      3
665   2005/01/02   3:23:37.231  269.9   96.3      3
666   2005/01/02   3:23:37.231  130.0   94.0      3
667   2005/01/02   3:24:13.272  257.9   85.0      3
668   2005/01/02   3:24:13.272  327.9  109.6      3
669   2005/01/02   3:24:13.272  118.0  100.1      3
670   2005/01/02   3:24:13.287  259.9   87.5      1
671   2005/01/02   3:24:29.493  159.9   97.1      1
672   2005/01/02   3:24:29.493  157.9   95.7      1
673   2005/01/02   3:24:44.190  197.9  100.2      1
674   2005/01/02   3:25:54.149  132.0  111.3      1
675   2005/01/02   3:26:32.123  219.9   71.6      2
676   2005/01/02   3:26:32.123  289.9   95.8      2
677   2005/01/02   3:26:41.597  116.0   93.5      1
678   2005/01/02   3:26:47.582  191.9   91.6      1
679   2005/01/02   3:26:47.940  185.9   83.1      1
680   2005/01/02   3:27:16.705  379.8   70.5      3
681   2005/01/02   3:27:16.705  449.8   85.8      3
682   2005/01/02   3:27:16.705  519.7  101.8      3
683   2005/01/02   3:27:27.257  106.0   86.1      1
684   2005/01/02   3:27:29.806  108.0   94.1      1
685   2005/01/02   3:27:29.806  110.0   95.8      1
686   2005/01/02   3:27:37.888  189.9   90.5      1
687   2005/01/02   3:27:37.884  187.9   90.0      1
688   2005/01/02   3:27:59.280  120.0   98.0      1
689   2005/01/02   3:28:04.440  155.9   94.8      1
690   2005/01/02   3:28:17.586  195.9   88.8      1
691   2005/01/02   3:28:17.582  197.9   89.7      1
692   2005/01/02   3:28:20.604  191.9  100.1      1
693   2005/01/02   3:28:43.817  199.9   99.6      2
694   2005/01/02   3:28:43.817  130.0   82.7      2
695   2005/01/02   3:28:56.795  116.0   97.2      1
696   2005/01/02   3:29:22.929  134.0   84.3      1
697   2005/01/02   3:29:29.149  116.0  102.9      1
698   2005/01/02   3:30:16.201  106.0   96.3      1
699   2005/01/02   3:30:27.228  233.9   96.3      1
700   2005/01/02   3:30:27.246  231.9   95.5      1
701   2005/01/02   3:30:27.851  134.0  100.5      1
702   2005/01/02   3:30:27.851  132.0   98.6      1
703   2005/01/02   3:30:27.851  130.0   97.5      1
704   2005/01/02   3:30:34.295  116.0  100.7      1
705   2005/01/02   3:30:34.295  114.0   98.7      1
706   2005/01/02   3:30:37.340  149.9   93.8      1
707   2005/01/02   3:30:45.187  241.9   91.4      1
708   2005/01/02   3:30:46.750  193.9   85.8      1
709   2005/01/02   3:31:20.575  231.9   98.9      1
710   2005/01/02   3:31:20.560  163.9   71.3      2
711   2005/01/02   3:31:20.560  233.9  102.8      2
712   2005/01/02   3:31:39.168  255.9   93.7      1
713   2005/01/02   3:31:39.172  253.9   92.5      1
714   2005/01/02   3:31:43.153  134.0   89.6      1
715   2005/01/02   3:31:43.149  132.0   88.2      1
716   2005/01/02   3:31:44.060  239.9   89.2      1
717   2005/01/02   3:32:43.888  191.9  104.3      1
718   2005/01/02   3:32:45.720  183.9  100.1      1
719   2005/01/02   3:32:58.989   96.0   87.2      1
720   2005/01/02   3:32:58.992   94.0   85.4      1
721   2005/01/02   3:33:13.384  269.9   79.9      3
722   2005/01/02   3:33:13.384  339.9  102.3      3
723   2005/01/02   3:33:13.384  130.0   95.2      3
724   2005/01/02   3:33:25.992  185.9  107.1      1
725   2005/01/02   3:33:25.992  183.9  106.3      1
726   2005/01/02   3:33:25.989  181.9  103.4      1
727   2005/01/02   3:33:56.422  273.9   76.5      2
728   2005/01/02   3:33:56.422  343.9   97.7      2
729   2005/01/02   3:34:12.981  108.0   84.7      1
730   2005/01/02   3:34:13.004  106.0   83.5      1
731   2005/01/02   3:35:18.298  225.9   95.7      1
732   2005/01/02   3:35:57.172  165.9   88.6      1
733   2005/01/02   3:36:33.735  132.0   93.9      1
734   2005/01/02   3:36:40.735  175.9   91.3      1
735   2005/01/02   3:36:40.743  173.9   89.8      1
736   2005/01/02   3:37:16.291  116.0   87.2      1
737   2005/01/02   3:37:16.291  114.0   85.6      1
738   2005/01/02   3:37:51.522  235.9   87.9      1
739   2005/01/02   3:37:51.519  233.9   89.2      1
740   2005/01/02   3:38:03.925  149.9   97.6      1
741   2005/01/02   3:38:08.224  189.9   72.3      2
742   2005/01/02   3:38:08.224  259.9  100.2      2
743   2005/01/02   3:38:23.810  197.9  101.2      1
744   2005/01/02   3:38:23.810  195.9  100.2      1
745   2005/01/02   3:38:23.836  199.9  103.6      1
746   2005/01/02   3:38:40.019  169.9  101.2      1
747   2005/01/02   3:40:20.765  128.0   94.1      1
748   2005/01/02   3:40:28.791   88.0   82.6      1
749   2005/01/02   3:41:06.466  183.9  101.6      1
750   2005/01/02   3:41:06.515  126.0  100.8      1
751   2005/01/02   3:41:06.515  124.0   99.1      1
752   2005/01/02   3:42:01.791  106.0   87.3      1
753   2005/01/02   3:42:19.589  130.0   88.0      1
754   2005/01/02   3:42:26.131  303.9   88.2      1
755   2005/01/02   3:42:26.116   92.0   77.2      3
756   2005/01/02   3:42:26.116  301.9   87.1      3
757   2005/01/02   3:42:26.116  371.8  109.1      3
758   2005/01/02   3:42:48.922  100.0   80.7      1
759   2005/01/02   3:43:10.332  155.9   99.1      1
760   2005/01/02   3:43:36.948  112.0   95.6      1
761   2005/01/02   3:43:36.948  110.0   93.9      1
762   2005/01/02   3:43:36.944  114.0   97.6      1
763   2005/01/02   3:43:50.922  257.9   89.9      1
764   2005/01/02   3:44:15.048  175.9   92.1      1
765   2005/01/02   3:44:56.351  165.9   75.2      2
766   2005/01/02   3:44:56.351  235.9  108.0      2
767   2005/01/02   3:45:07.373  110.0   88.8      1
768   2005/01/02   3:45:49.608  233.9   70.5      2
769   2005/01/02   3:45:49.608  303.9   93.1      2
770   2005/01/02   3:46:03.078  195.9   84.8      1
771   2005/01/02   3:46:08.172  132.0   92.5      1
772   2005/01/02   3:46:07.097  130.0   89.8      1
773   2005/01/02   3:46:08.172  132.0   92.5      1
774   2005/01/02   3:46:41.011  155.9   95.5      1
775   2005/01/02   3:47:44.709  151.9   97.2      1
776   2005/01/02   3:47:44.709  149.9   96.2      1
777   2005/01/02   3:47:54.265  189.9   77.1      2
778   2005/01/02   3:47:54.265  259.9  106.6      2
779   2005/01/02   3:48:05.903  134.0   93.7      1
780   2005/01/02   3:48:13.019  167.9   92.0      1
781   2005/01/02   3:48:46.157  149.9   94.7      1
782   2005/01/02   3:48:55.474  161.9   86.3      1
783   2005/01/02   3:49:40.649  118.0   89.6      1
784   2005/01/02   3:49:49.780  161.9  110.3      1
785   2005/01/02   3:49:49.784   94.0   81.3      1
786   2005/01/02   3:50:10.530  181.9   94.5      1
787   2005/01/02   3:50:22.537  159.9   85.7      1
788   2005/01/02   3:51:26.451  175.9   78.3      1
789   2005/01/02   3:52:04.649  185.9   76.1      2
790   2005/01/02   3:52:04.649  255.9  105.9      2
791   2005/01/02   3:52:11.616  116.0   93.0      1
792   2005/01/02   3:52:32.463  114.0   84.5      1
793   2005/01/02   3:52:32.463  116.0   86.0      1
794   2005/01/02   3:52:35.806  161.9   97.9      1
795   2005/01/02   3:52:35.795  159.9   96.7      1
796   2005/01/02   3:52:45.929  251.9   75.0      2
797   2005/01/02   3:52:45.929  321.9   97.4      2
798   2005/01/02   3:52:55.414  343.9   87.2      2
799   2005/01/02   3:52:55.414  413.8  107.0      2
800   2005/01/02   3:53:04.675  309.9   85.1      2
801   2005/01/02   3:53:04.675  379.8  106.2      2
802   2005/01/02   3:53:57.743  185.9   83.9      1
803   2005/01/02   3:54:08.892  187.9  102.5      1
804   2005/01/02   3:54:08.892  185.9  101.6      1
805   2005/01/02   3:54:36.168  106.0   87.3      1
806   2005/01/02   3:54:39.668  112.0   91.0      1
807   2005/01/02   3:54:39.672  110.0   89.3      1
808   2005/01/02   3:55:02.918  233.9   85.5      1
809   2005/01/02   3:55:30.690  165.9   96.5      1
810   2005/01/02   3:55:52.474  273.9   92.7      1
811   2005/01/02   3:56:00.881  225.9   88.3      1
812   2005/01/02   3:56:22.272  120.0   99.3      1
813   2005/01/02   3:56:22.272  118.0   97.7      1
814   2005/01/02   3:56:28.560  225.9   97.7      1
815   2005/01/02   3:56:54.138  155.9   94.8      1
816   2005/01/02   3:56:54.138  153.9   94.0      1
817   2005/01/02   3:57:11.142  177.9   81.3      1
818   2005/01/02   3:57:13.687  114.0   92.5      1
819   2005/01/02   3:57:24.552  124.0   92.7      1
820   2005/01/02   3:57:30.347  191.9   91.6      1
821   2005/01/02   3:57:30.347  193.9   92.0      1
822   2005/01/02   3:58:08.854  100.0   90.4      3
823   2005/01/02   3:58:08.854  239.9   79.6      3
824   2005/01/02   3:58:08.854  309.9  104.3      3
825   2005/01/02   3:58:15.989  225.9   70.8      2
826   2005/01/02   3:58:15.989  295.9   94.2      2
827   2005/01/02   3:58:16.463  159.9  101.1      1
828   2005/01/02   3:58:17.410  177.9   96.3      1
829   2005/01/02   3:58:17.410  175.9   95.1      1
830   2005/01/02   3:58:17.410  173.9   94.0      1
831   2005/01/02   3:58:39.560  173.9  100.4      1
832   2005/01/02   3:58:39.563  171.9   97.5      1
833   2005/01/02   3:59:02.440  114.0   87.3      1
834   2005/01/02   3:59:28.481  124.0   96.2      1
835   2005/01/02   3:59:41.216  110.0   88.9      4
836   2005/01/02   3:59:41.216  179.9   72.0      4
837   2005/01/02   3:59:41.216  249.9  101.2      4
838   2005/01/02   3:59:41.216  249.9   88.5      4
839   2005/01/02   3:59:41.216  181.9   72.9      3
840   2005/01/02   3:59:41.216  251.9  102.1      3
841   2005/01/02   3:59:41.216  251.9   89.5      3
842   2005/01/02   3:59:48.123  229.9   84.2      1
843   2005/01/02   3:59:48.116  227.9   82.3      2
844   2005/01/02   3:59:48.116  297.9  109.0      2
845   2005/01/02   4:00:32.507  291.9   90.2      1
846   2005/01/02   4:00:32.507  289.9   89.9      1
847   2005/01/02   4:00:35.989  191.9   85.2      1
848   2005/01/02   4:00:43.287  257.9   96.7      1
849   2005/01/02   4:00:44.944  122.0   95.5      1
850   2005/01/02   4:00:49.757  269.9   94.0      1
851   2005/01/02   4:02:17.634  122.0   81.3      1
852   2005/01/02   4:02:17.660  124.0   82.5      1
853   2005/01/02   4:02:30.455  124.0   93.5      1
854   2005/01/02   4:02:32.746  171.9   80.0      1
855   2005/01/02   4:03:06.522  261.9   92.4      1
856   2005/01/02   4:03:40.873  391.8   76.3      5
857   2005/01/02   4:03:40.873  461.8   92.3      5
858   2005/01/02   4:03:40.873  531.7  109.0      5
859   2005/01/02   4:03:40.873  251.9   79.4      5
860   2005/01/02   4:03:40.873  321.9  103.0      5
861   2005/01/02   4:03:46.847  181.9   96.6      2
862   2005/01/02   4:03:46.847  112.0   70.9      2
863   2005/01/02   4:03:50.530  161.9   94.8      1
864   2005/01/02   4:04:06.455  153.9   88.0      1
