            Data      time  rge     ht
944   2005/01/01   4:54:03  929   87.8
945   2005/01/01   4:54:09  981   93.7
946   2005/01/01   4:54:13  866   70.1
947   2005/01/01   4:54:13  866   89.8
948   2005/01/01   4:54:36  619   96.6
949   2005/01/01   4:54:36  619   94.9
950   2005/01/01   4:54:50  437   77.0
951   2005/01/01   4:54:50  437   99.1
952   2005/01/01   4:54:51  966   98.0
953   2005/01/01   4:54:59  455   92.1
954   2005/01/01   4:55:26  892   96.6
955   2005/01/01   4:55:26  888   97.5
956   2005/01/01   4:55:59  522   97.2
957   2005/01/01   4:56:26  541   91.3
958   2005/01/01   4:56:51  410   90.1
959   2005/01/01   4:56:51  414   89.2
960   2005/01/01   4:57:01  235   95.2
961   2005/01/01   4:57:01  963   94.1
962   2005/01/01   4:57:25  623   86.1
963   2005/01/01   4:57:43  963   80.8
964   2005/01/01   4:57:43  963  100.6
965   2005/01/01   4:58:29  090   95.3
966   2005/01/01   4:58:29  090   97.4
967   2005/01/01   4:58:30  440   74.7
968   2005/01/01   4:58:30  440   95.9
969   2005/01/01   4:58:45  608   98.6
970   2005/01/01   4:58:50  653   93.5
971   2005/01/01   5:00:10  675   74.9
972   2005/01/01   5:00:10  675  103.4
973   2005/01/01   5:00:13  030   95.0
974   2005/01/01   5:01:38  567   71.1
975   2005/01/01   5:01:38  567   87.0
976   2005/01/01   5:01:38  567  103.5
977   2005/01/01   5:02:50  869   96.1
978   2005/01/01   5:03:27  884   97.5
979   2005/01/01   5:03:31  869   88.1
980   2005/01/01   5:03:36  328   91.4
981   2005/01/01   5:03:54  104   87.5
982   2005/01/01   5:03:54  104   86.0
983   2005/01/01   5:04:13  384   78.9
984   2005/01/01   5:04:13  384  102.8
985   2005/01/01   5:04:26  328   83.3
986   2005/01/01   5:04:34  250   77.7
987   2005/01/01   5:04:34  250   88.1
988   2005/01/01   5:04:47  955   77.8
989   2005/01/01   5:04:47  955  100.3
990   2005/01/01   5:04:47  955   78.4
991   2005/01/01   5:04:47  966   92.5
992   2005/01/01   5:04:47  966   78.4
993   2005/01/01   5:04:47  966  101.2
994   2005/01/01   5:04:48  403   95.9
995   2005/01/01   5:04:48  399   94.7
996   2005/01/01   5:04:56  896   88.1
997   2005/01/01   5:04:56  899   93.6
998   2005/01/01   5:04:56  884   91.6
999   2005/01/01   5:05:04  187   89.7
1000  2005/01/01   5:05:04  463   96.7
1001  2005/01/01   5:05:04  466   97.9
1002  2005/01/01   5:05:13  701  101.0
1003  2005/01/01   5:05:13  701   75.8
1004  2005/01/01   5:05:13  701  105.2
1005  2005/01/01   5:05:13  705   76.6
1006  2005/01/01   5:05:13  705  106.0
1007  2005/01/01   5:05:26  698   90.9
1008  2005/01/01   5:05:26  701   90.8
1009  2005/01/01   5:05:36  735   97.2
1010  2005/01/01   5:05:56  489  101.3
1011  2005/01/01   5:06:12  060  101.0
1012  2005/01/01   5:06:12  056   99.5
1013  2005/01/01   5:06:19  347   87.5
1014  2005/01/01   5:06:26  455   94.7
1015  2005/01/01   5:06:27  485   95.1
1016  2005/01/01   5:06:37  937   91.8
1017  2005/01/01   5:07:13  112   84.2
1018  2005/01/01   5:07:13  194   82.4
1019  2005/01/01   5:07:17  869   82.7
1020  2005/01/01   5:07:17  877   83.4
1021  2005/01/01   5:07:39  608   98.4
1022  2005/01/01   5:07:40  642   75.5
1023  2005/01/01   5:08:07  343   99.2
1024  2005/01/01   5:08:22  754   70.9
1025  2005/01/01   5:08:22  754   96.8
1026  2005/01/01   5:08:26  037   84.0
1027  2005/01/01   5:08:27  981   97.5
1028  2005/01/01   5:08:27  970   98.6
1029  2005/01/01   5:08:29  119   85.5
1030  2005/01/01   5:08:30  153   86.2
1031  2005/01/01   5:09:11  593   90.1
1032  2005/01/01   5:09:11  593   89.3
1033  2005/01/01   5:09:17  414   95.6
1034  2005/01/01   5:09:46  888   94.0
1035  2005/01/01   5:09:51  970   96.6
1036  2005/01/01   5:10:18  093   77.4
1037  2005/01/01   5:10:18  093   95.7
1038  2005/01/01   5:11:17  970   79.8
1039  2005/01/01   5:11:17  970  103.6
1040  2005/01/01   5:11:49  366   90.7
1041  2005/01/01   5:11:49  366   97.1
1042  2005/01/01   5:11:57  802   96.6
1043  2005/01/01   5:12:05  720   94.5
1044  2005/01/01   5:12:05  735   93.2
1045  2005/01/01   5:12:09  000   94.6
1046  2005/01/01   5:12:08  996   93.2
1047  2005/01/01   5:12:41  698   90.3
1048  2005/01/01   5:12:57  306  101.4
1049  2005/01/01   5:12:57  306   72.2
1050  2005/01/01   5:12:57  306  100.0
1051  2005/01/01   5:13:10  138   80.7
1052  2005/01/01   5:13:10  138  106.3
1053  2005/01/01   5:13:24  653   71.6
1054  2005/01/01   5:13:24  653   90.0
1055  2005/01/01   5:13:24  653  109.2
1056  2005/01/01   5:14:23  086   99.1
1057  2005/01/01   5:14:23  026   98.6
1058  2005/01/01   5:15:25  347   94.3
1059  2005/01/01   5:15:31  011   84.4
1060  2005/01/01   5:15:31  045   86.1
1061  2005/01/01   5:15:46  873   96.8
1062  2005/01/01   5:16:09  313  106.1
1063  2005/01/01   5:16:09  313   97.1
1064  2005/01/01   5:16:26  914   84.8
1065  2005/01/01   5:16:57  567   94.1
1066  2005/01/01   5:16:57  567   92.5
1067  2005/01/01   5:17:57  067   80.8
1068  2005/01/01   5:18:01  112   91.4
1069  2005/01/01   5:18:29  668   71.2
1070  2005/01/01   5:18:29  668   94.3
1071  2005/01/01   5:18:30  507   96.2
1072  2005/01/01   5:18:30  507   95.9
1073  2005/01/01   5:19:24  843   85.1
1074  2005/01/01   5:19:25  903   82.3
1075  2005/01/01   5:19:36  112  100.3
1076  2005/01/01   5:19:58  694   73.2
1077  2005/01/01   5:19:58  694  100.1
1078  2005/01/01   5:20:08  440   94.2
1079  2005/01/01   5:20:08  433   96.8
1080  2005/01/01   5:20:37  108   97.9
1081  2005/01/01   5:20:37  127   97.1
1082  2005/01/01   5:20:58  026   95.0
1083  2005/01/01   5:20:58  026   94.6
1084  2005/01/01   5:21:40  571   94.9
1085  2005/01/01   5:21:40  571   96.3
1086  2005/01/01   5:21:43  500   84.1
1087  2005/01/01   5:21:49  679   84.3
1088  2005/01/01   5:21:49  687   83.0
1089  2005/01/01   5:22:04  720   94.8
1090  2005/01/01   5:22:17  694   98.7
1091  2005/01/01   5:22:17  694   81.8
1092  2005/01/01   5:22:17  694  105.6
1093  2005/01/01   5:22:31  634   82.4
1094  2005/01/01   5:22:31  634   71.7
1095  2005/01/01   5:22:31  634   95.1
1096  2005/01/01   5:22:34  347   71.8
1097  2005/01/01   5:22:34  347  100.8
1098  2005/01/01   5:22:34  347   91.4
1099  2005/01/01   5:22:53  877   73.2
1100  2005/01/01   5:22:53  877  101.6
1101  2005/01/01   5:22:53  877   77.8
1102  2005/01/01   5:23:10  172   95.9
1103  2005/01/01   5:23:23  362   74.1
1104  2005/01/01   5:23:23  362  107.9
1105  2005/01/01   5:23:23  366   76.5
1106  2005/01/01   5:23:42  735   97.3
1107  2005/01/01   5:23:59  384   99.9
1108  2005/01/01   5:24:14  082   94.7
1109  2005/01/01   5:24:14  082   91.3
1110  2005/01/01   5:24:14  078   88.8
1111  2005/01/01   5:24:22  586   88.3
1112  2005/01/01   5:24:29  231  103.0
1113  2005/01/01   5:24:29  231   70.5
1114  2005/01/01   5:24:29  231   97.6
1115  2005/01/01   5:24:29  231   85.1
1116  2005/01/01   5:24:29  231   92.5
1117  2005/01/01   5:24:56  765   95.0
1118  2005/01/01   5:24:56  765   85.6
1119  2005/01/01   5:24:56  765  109.4
1120  2005/01/01   5:24:56  709   93.6
1121  2005/01/01   5:24:56  709   85.4
1122  2005/01/01   5:24:56  709  109.3
1123  2005/01/01   5:25:11  276   97.8
1124  2005/01/01   5:25:11  239   98.4
1125  2005/01/01   5:25:25  336   87.0
1126  2005/01/01   5:25:25  336   85.6
1127  2005/01/01   5:26:34  578   93.3
1128  2005/01/01   5:26:54  048  108.8
1129  2005/01/01   5:26:54  048   79.9
1130  2005/01/01   5:26:54  048  106.1
1131  2005/01/01   5:27:04  313   91.1
1132  2005/01/01   5:27:19  354   82.1
1133  2005/01/01   5:27:19  354  101.2
1134  2005/01/01   5:27:23  563   91.0
1135  2005/01/01   5:27:23  563   92.6
1136  2005/01/01   5:27:23  560   89.4
1137  2005/01/01   5:27:33  160   75.6
1138  2005/01/01   5:27:33  160   99.9
1139  2005/01/01   5:27:33  160   77.0
1140  2005/01/01   5:27:33  160   89.7
1141  2005/01/01   5:27:33  160  103.2
1142  2005/01/01   5:28:12  735   94.6
1143  2005/01/01   5:28:12  754   92.2
1144  2005/01/01   5:28:51  966   92.4
1145  2005/01/01   5:28:51  970   90.6
1146  2005/01/01   5:29:20  063   81.2
1147  2005/01/01   5:29:26  548   85.6
1148  2005/01/01   5:29:26  548   81.9
1149  2005/01/01   5:29:26  548  106.4
1150  2005/01/01   5:29:26  548   72.7
1151  2005/01/01   5:29:43  239   94.8
1152  2005/01/01   5:30:05  160   97.6
